,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
81,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940351300192,1603940351300542,1969374
82,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940351301357,1603940351301707,1969375
83,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940353328148,1603940353328498,1969590
84,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940353329536,1603940353329886,1969591
85,CC,0,0,NULL,NULL,NULL,NULL,226,22600,100,1603940356343850,1603940356344200,1969907
86,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349647,1603940356349997,1969908
87,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349650,1603940356350000,1969909
88,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349654,1603940356350004,1969910
89,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349657,1603940356350007,1969911
90,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349659,1603940356350009,1969912
91,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349664,1603940356350014,1969913
92,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356349665,1603940356350015,1969914
93,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940356356347,1603940356356697,1969915
94,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940356357559,1603940356357909,1969916
95,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940356749523,1603940356749873,1969955
96,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940357384636,1603940357384986,1970016
97,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940357385876,1603940357386226,1970018
98,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940357796920,1603940357797270,1970062
99,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940358428416,1603940358428766,1970141
100,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940358429920,1603940358430270,1970143
101,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940362490953,1603940362491303,1970530
102,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940362494135,1603940362494485,1970531
103,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940363533489,1603940363533839,1970642
104,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940363534871,1603940363535221,1970643
105,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940364560885,1603940364561235,1970749
106,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940364562011,1603940364562361,1970750
107,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940365590385,1603940365590735,1970854
108,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940365591670,1603940365592020,1970856
109,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940366607559,1603940366607909,1970968
110,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940366607561,1603940366607911,1970969
111,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940366607564,1603940366607914,1970970
112,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940366607568,1603940366607918,1970971
113,CC,0,0,NULL,NULL,NULL,NULL,227,22700,100,1603940366607569,1603940366607919,1970972
114,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940366620301,1603940366620651,1970976
115,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940366621472,1603940366621822,1970977
116,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940369650255,1603940369650605,1971289
117,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940369651812,1603940369652162,1971290
118,CC,0,0,NULL,NULL,NULL,NULL,224,224,1,1603940371705521,1603940371705871,1971530
119,CC,0,0,NULL,NULL,NULL,NULL,224,224,1,1603940373733717,1603940373734067,1971729
120,CC,0,0,NULL,NULL,NULL,NULL,224,224,1,1603940373734950,1603940373735300,1971730
121,CC,0,0,NULL,NULL,NULL,NULL,223,223,1,1603940374763239,1603940374763589,1971834
122,CC,0,0,NULL,NULL,NULL,NULL,223,223,1,1603940374764416,1603940374764766,1971835
123,CC,0,0,NULL,NULL,NULL,NULL,225,225,1,1603940380780849,1603940380781199,1972453
124,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940380807725,1603940380808075,1972455
125,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940380810932,1603940380811282,1972456
126,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940381854407,1603940381854757,1972571
127,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940381857201,1603940381857551,1972572
128,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940385885639,1603940385885989,1973014
129,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940385887081,1603940385887431,1973015
130,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940389927976,1603940389928326,1973449
131,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940389931046,1603940389931396,1973451
132,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940391959458,1603940391959808,1973666
133,CC,0,0,NULL,NULL,NULL,NULL,226,226,1,1603940391960759,1603940391961109,1973667
134,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940393987410,1603940393987760,1973898
135,CC,0,0,NULL,NULL,NULL,NULL,227,227,1,1603940393988554,1603940393988904,1973899
136,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940395016912,1603940395017262,1974002
137,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940395018272,1603940395018622,1974003
138,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940400049256,1603940400049606,1974547
139,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940400051100,1603940400051450,1974548
140,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940401080327,1603940401080677,1974658
141,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940401081849,1603940401082199,1974659
142,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940402110327,1603940402110677,1974774
143,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940402112096,1603940402112446,1974775
144,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940403140733,1603940403141083,1974877
145,CC,0,0,NULL,NULL,NULL,NULL,228,228,1,1603940403141937,1603940403142287,1974878
146,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940404167868,1603940404168218,1974985
147,CC,0,0,NULL,NULL,NULL,NULL,229,229,1,1603940404169106,1603940404169456,1974986
148,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187542,1603940408187892,1975379
149,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187545,1603940408187895,1975380
150,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187550,1603940408187900,1975381
151,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187555,1603940408187905,1975382
152,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187556,1603940408187906,1975383
153,CC,0,0,NULL,NULL,NULL,NULL,232,23200,100,1603940408187574,1603940408187924,1975384
154,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940408211387,1603940408211737,1975386
155,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940408214880,1603940408215230,1975388
156,CC,0,0,NULL,NULL,NULL,NULL,230,230,1,1603940410273195,1603940410273545,1975611
157,CC,0,0,NULL,NULL,NULL,NULL,230,230,1,1603940410274263,1603940410274613,1975612
158,CC,0,0,NULL,NULL,NULL,NULL,232,232,1,1603940412302702,1603940412303052,1975825
159,CC,0,0,NULL,NULL,NULL,NULL,232,232,1,1603940412304086,1603940412304436,1975826
160,CC,0,0,NULL,NULL,NULL,NULL,231,231,1,1603940416361457,1603940416361807,1976244
161,CC,0,0,NULL,NULL,NULL,NULL,231,231,1,1603940416362892,1603940416363242,1976245
162,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940417404424,1603940417404774,1976346
163,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940417407476,1603940417407826,1976347
164,CC,0,0,NULL,NULL,NULL,NULL,232,232,1,1603940418466668,1603940418467018,1976459
165,CC,0,0,NULL,NULL,NULL,NULL,232,232,1,1603940418484804,1603940418485154,1976462
166,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940421514952,1603940421515302,1976781
167,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940421516434,1603940421516784,1976782
168,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940423544943,1603940423545293,1977004
169,CC,0,0,NULL,NULL,NULL,NULL,233,233,1,1603940423546119,1603940423546469,1977005
170,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940425573981,1603940425574331,1977192
171,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940425575204,1603940425575554,1977193
172,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940428603910,1603940428604260,1977507
173,CC,0,0,NULL,NULL,NULL,NULL,235,235,1,1603940428605406,1603940428605756,1977508
174,CC,0,0,NULL,NULL,NULL,NULL,237,237,1,1603940429632814,1603940429633164,1977609
175,CC,0,0,NULL,NULL,NULL,NULL,237,237,1,1603940429634212,1603940429634562,1977610
176,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940431663249,1603940431663599,1977867
177,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940431664784,1603940431665134,1977869
178,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940432693052,1603940432693402,1977982
179,CC,0,0,NULL,NULL,NULL,NULL,240,240,1,1603940432694178,1603940432694528,1977983
180,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940433720106,1603940433720456,1978106
181,CC,0,0,NULL,NULL,NULL,NULL,238,238,1,1603940433721260,1603940433721610,1978107
182,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940439788054,1603940439788404,1978790
183,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940439789264,1603940439789614,1978791
184,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940441886202,1603940441886552,1979058
185,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940441890127,1603940441890477,1979059
186,CC,0,0,NULL,NULL,NULL,NULL,243,24300,100,1603940442069041,1603940442069391,1979081
187,CC,0,0,NULL,NULL,NULL,NULL,244,24400,100,1603940443076658,1603940443077008,1979202
188,CC,0,0,NULL,NULL,NULL,NULL,244,24400,100,1603940444083464,1603940444083814,1979319
