,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
6037,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856511831983,1603856511832333,1389797
6038,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856515885799,1603856515886149,1390208
6039,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856515888710,1603856515889060,1390210
6040,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856516961094,1603856516961444,1390340
6041,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856516963651,1603856516964001,1390341
6042,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856518037683,1603856518038033,1390468
6043,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856518041747,1603856518042097,1390470
6044,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856522095786,1603856522096136,1390862
6045,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856522097084,1603856522097434,1390863
6046,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856524123905,1603856524124255,1391059
6047,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856524126626,1603856524126976,1391062
6048,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856525163662,1603856525164012,1391242
6049,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856525164908,1603856525165258,1391243
6050,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856526191370,1603856526191720,1391374
6051,AN,0,0,NULL,NULL,NULL,NULL,82,82,1,1603856526192491,1603856526192841,1391375
6052,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856527215838,1603856527216188,1391491
6053,AN,0,0,NULL,NULL,NULL,NULL,85,85,1,1603856527217093,1603856527217443,1391492
6054,AN,0,0,NULL,NULL,NULL,NULL,83,83,1,1603856528240755,1603856528241105,1391600
6055,AN,0,0,NULL,NULL,NULL,NULL,83,83,1,1603856528242046,1603856528242396,1391601
6056,AN,0,0,NULL,NULL,NULL,NULL,83,83,1,1603856530267023,1603856530267373,1391843
6057,AN,0,0,NULL,NULL,NULL,NULL,83,83,1,1603856530268160,1603856530268510,1391844
6058,AN,0,0,NULL,NULL,NULL,NULL,84,84,1,1603856532292394,1603856532292744,1392062
