,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
5363,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856247712763,1603856247713113,1359320
5364,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856249738776,1603856249739126,1359515
5365,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856249739909,1603856249740259,1359516
5366,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856250765764,1603856250766114,1359620
5367,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856250766968,1603856250767318,1359621
5368,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856251792449,1603856251792799,1359723
5369,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856251793802,1603856251794152,1359724
5370,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856252851117,1603856252851467,1359825
5371,AE,0,0,NULL,NULL,NULL,NULL,108,108,1,1603856252855144,1603856252855494,1359827
5372,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856253908910,1603856253909260,1359924
5373,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856253911402,1603856253911752,1359926
5374,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856255939045,1603856255939395,1360124
5375,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856255942001,1603856255942351,1360125
5376,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856256990832,1603856256991182,1360239
5377,AE,0,0,NULL,NULL,NULL,NULL,107,107,1,1603856256992085,1603856256992435,1360240
5378,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856261020109,1603856261020459,1360623
5379,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856261021278,1603856261021628,1360624
5380,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856262049630,1603856262049980,1360720
5381,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856264074470,1603856264074820,1360901
5382,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856264075609,1603856264075959,1360902
5383,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856265090825,1603856265091175,1361002
5384,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856265101969,1603856265102319,1361003
5385,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856265103049,1603856265103399,1361004
5386,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856268126918,1603856268127268,1361286
5387,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856268128153,1603856268128503,1361287
5388,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856269154425,1603856269154775,1361422
5389,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856269155690,1603856269156040,1361423
5390,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856275185638,1603856275185988,1362080
5391,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856275186878,1603856275187228,1362081
5392,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856277227996,1603856277228346,1362282
5393,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856277230317,1603856277230667,1362283
5394,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856278276641,1603856278276991,1362392
5395,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856278277833,1603856278278183,1362393
5396,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856279317672,1603856279318022,1362491
5397,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856279319182,1603856279319532,1362492
5398,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856285350033,1603856285350383,1363072
5399,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856285351153,1603856285351503,1363073
5400,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856286378155,1603856286378505,1363201
5401,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856286379326,1603856286379676,1363202
5402,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856287403699,1603856287404049,1363333
5403,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856287404875,1603856287405225,1363334
5404,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856289435400,1603856289435750,1363568
5405,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856289436547,1603856289436897,1363569
5406,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856290459772,1603856290460122,1363660
5407,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856290460874,1603856290461224,1363661
5408,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856291494901,1603856291495251,1363754
5409,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856291496116,1603856291496466,1363755
5410,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856292534321,1603856292534671,1363842
5411,AE,0,0,NULL,NULL,NULL,NULL,103,103,1,1603856292537178,1603856292537528,1363844
5412,AE,0,0,NULL,NULL,NULL,NULL,101,101,1,1603856293591154,1603856293591504,1363930
5413,AE,0,0,NULL,NULL,NULL,NULL,101,101,1,1603856293592384,1603856293592734,1363931
5414,AE,0,0,NULL,NULL,NULL,NULL,101,101,1,1603856295618125,1603856295618475,1364130
5415,AE,0,0,NULL,NULL,NULL,NULL,102,102,1,1603856296632762,1603856296633112,1364227
5416,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856296643629,1603856296643979,1364228
5417,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856296644814,1603856296645164,1364229
5418,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856298669674,1603856298670024,1364425
5419,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856298670915,1603856298671265,1364426
5420,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856303734125,1603856303734475,1364935
5421,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856303735375,1603856303735725,1364936
5422,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856309759187,1603856309759537,1365555
5423,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856309760230,1603856309760580,1365556
5424,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856310783960,1603856310784310,1365655
5425,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856310785160,1603856310785510,1365656
5426,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856311808873,1603856311809223,1365759
5427,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856311809880,1603856311810230,1365760
5428,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856312834869,1603856312835219,1365859
5429,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856312836121,1603856312836471,1365860
5430,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856316861020,1603856316861370,1366256
5431,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856316862303,1603856316862653,1366257
5432,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856318894974,1603856318895324,1366460
5433,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856318896229,1603856318896579,1366462
5434,AE,0,0,NULL,NULL,NULL,NULL,106,209032,1972,1603856319096393,1603856319096743,1366496
5435,AE,0,0,NULL,NULL,NULL,NULL,106,2968,28,1603856319096396,1603856319096746,1366497
5436,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856319944585,1603856319944935,1366637
5437,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856319947404,1603856319947754,1366639
5438,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856321973757,1603856321974107,1366832
5439,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856321982572,1603856321982922,1366833
5440,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856321983700,1603856321984050,1366834
5441,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856322041931,1603856322042281,1366838
5442,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856322317715,1603856322318065,1366875
5443,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856322572599,1603856322572949,1366900
5444,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856322827583,1603856322827933,1366937
5445,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856323010356,1603856323010706,1366944
5446,AE,0,0,NULL,NULL,NULL,NULL,104,104,1,1603856323011643,1603856323011993,1366945
5447,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026309,1603856327026659,1367358
5448,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026313,1603856327026663,1367359
5449,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026316,1603856327026666,1367360
5450,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026319,1603856327026669,1367361
5451,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026320,1603856327026670,1367362
5452,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026326,1603856327026676,1367363
5453,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026328,1603856327026678,1367364
5454,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026330,1603856327026680,1367365
5455,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026331,1603856327026681,1367366
5456,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026336,1603856327026686,1367367
5457,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026338,1603856327026688,1367368
5458,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026339,1603856327026689,1367369
5459,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026340,1603856327026690,1367370
5460,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026342,1603856327026692,1367371
5461,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026343,1603856327026693,1367372
5462,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327026345,1603856327026695,1367373
5463,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856327037606,1603856327037956,1367376
5464,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856327038917,1603856327039267,1367377
5465,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327174135,1603856327174485,1367387
5466,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327429481,1603856327429831,1367415
5467,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856327685364,1603856327685714,1367438
5468,AE,0,0,NULL,NULL,NULL,NULL,106,4558,43,1603856327941089,1603856327941439,1367466
5469,AE,0,0,NULL,NULL,NULL,NULL,106,6042,57,1603856328052930,1603856328053280,1367487
5470,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856328063772,1603856328064122,1367489
5471,AE,0,0,NULL,NULL,NULL,NULL,106,106,1,1603856328064905,1603856328065255,1367490
5472,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856328197490,1603856328197840,1367501
5473,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856328452589,1603856328452939,1367528
5474,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856328708241,1603856328708591,1367576
5475,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856328964108,1603856328964458,1367600
5476,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856329089041,1603856329089391,1367612
5477,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856329090331,1603856329090681,1367613
5478,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856333115097,1603856333115447,1368094
5479,AE,0,0,NULL,NULL,NULL,NULL,105,105,1,1603856333116265,1603856333116615,1368095
5480,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338138967,1603856338139317,1368586
5481,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338138970,1603856338139320,1368587
5482,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338138979,1603856338139329,1368588
5483,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338138982,1603856338139332,1368589
5484,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338138983,1603856338139333,1368590
5485,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139010,1603856338139360,1368591
5486,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139011,1603856338139361,1368592
5487,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139013,1603856338139363,1368593
5488,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139014,1603856338139364,1368594
5489,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139019,1603856338139369,1368595
5490,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139020,1603856338139370,1368596
5491,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139022,1603856338139372,1368597
5492,AE,0,0,NULL,NULL,NULL,NULL,106,10600,100,1603856338139023,1603856338139373,1368598
