,Symbol,BuyerSerialNum,SellerSerialNum,BuyerOrderID,SellerOrderID,BuyerClientID,SellerClientID,ExecPrice,CashTraded,SharesTraded,CreationTimestamp,ReleaseTimestamp,TradeSerialNum
163,CC,0,0,NULL,NULL,NULL,NULL,254,254,1,1603940218063488,1603940218063838,1954707
164,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940220092943,1603940220093293,1954955
165,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940220094281,1603940220094631,1954956
166,CC,0,0,NULL,NULL,NULL,NULL,252,25200,100,1603940220978405,1603940220978755,1955065
167,CC,0,0,NULL,NULL,NULL,NULL,254,25400,100,1603940224109558,1603940224109908,1955438
168,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940224147368,1603940224147718,1955439
169,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940224150613,1603940224150963,1955440
170,CC,0,0,NULL,NULL,NULL,NULL,251,24096,96,1603940225164511,1603940225164861,1955554
171,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940225164515,1603940225164865,1955555
172,CC,0,0,NULL,NULL,NULL,NULL,250,25000,100,1603940225164520,1603940225164870,1955556
173,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940225196399,1603940225196749,1955560
174,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940225197556,1603940225197906,1955562
175,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940226231476,1603940226231826,1955697
176,CC,0,0,NULL,NULL,NULL,NULL,255,255,1,1603940226232607,1603940226232957,1955698
177,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940228267107,1603940228267457,1955919
178,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940228268376,1603940228268726,1955920
179,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940229312188,1603940229312538,1956067
180,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940229325361,1603940229325711,1956068
181,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940230353203,1603940230353553,1956211
182,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940230354405,1603940230354755,1956212
183,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940233390333,1603940233390683,1956588
184,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940233395567,1603940233395917,1956589
185,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940233396749,1603940233397099,1956590
186,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940234146122,1603940234146472,1956681
187,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940235445674,1603940235446024,1956850
188,CC,0,0,NULL,NULL,NULL,NULL,251,251,1,1603940235447024,1603940235447374,1956851
189,CC,0,0,NULL,NULL,NULL,NULL,251,24598,98,1603940236488311,1603940236488661,1956989
190,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940236503238,1603940236503588,1956990
191,CC,0,0,NULL,NULL,NULL,NULL,250,250,1,1603940236504460,1603940236504810,1956991
192,CC,0,0,NULL,NULL,NULL,NULL,251,25100,100,1603940237166085,1603940237166435,1957085
193,CC,0,0,NULL,NULL,NULL,NULL,249,24900,100,1603940238521282,1603940238521632,1957222
194,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940238531142,1603940238531492,1957224
195,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940238532653,1603940238533003,1957226
196,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940239574066,1603940239574416,1957362
197,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940244615866,1603940244616216,1957968
198,CC,0,0,NULL,NULL,NULL,NULL,249,249,1,1603940244617123,1603940244617473,1957969
199,CC,0,0,NULL,NULL,NULL,NULL,248,23808,96,1603940246640508,1603940246640858,1958192
200,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940246640513,1603940246640863,1958193
201,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940246640516,1603940246640866,1958194
202,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940246640522,1603940246640872,1958195
203,CC,0,0,NULL,NULL,NULL,NULL,248,24800,100,1603940246640523,1603940246640873,1958196
204,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940246654333,1603940246654683,1958197
205,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940246655479,1603940246655829,1958198
206,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940247682743,1603940247683093,1958308
207,CC,0,0,NULL,NULL,NULL,NULL,248,248,1,1603940247683987,1603940247684337,1958309
208,CC,0,0,NULL,NULL,NULL,NULL,247,23959,97,1603940249703371,1603940249703721,1958552
209,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940249713733,1603940249714083,1958553
210,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940249715173,1603940249715523,1958554
211,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940250745094,1603940250745444,1958669
212,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940250746382,1603940250746732,1958670
213,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940252784784,1603940252785134,1958909
214,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940252786072,1603940252786422,1958910
215,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940253815482,1603940253815832,1959044
216,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940253816821,1603940253817171,1959046
217,CC,0,0,NULL,NULL,NULL,NULL,247,24700,100,1603940256831467,1603940256831817,1959367
218,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940256844165,1603940256844515,1959369
219,CC,0,0,NULL,NULL,NULL,NULL,246,246,1,1603940256845307,1603940256845657,1959370
220,CC,0,0,NULL,NULL,NULL,NULL,247,24700,100,1603940261864931,1603940261865281,1959871
221,CC,0,0,NULL,NULL,NULL,NULL,246,23124,94,1603940261864935,1603940261865285,1959872
222,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940261923949,1603940261924299,1959887
223,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940261925361,1603940261925711,1959888
224,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940263018624,1603940263018974,1960040
225,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940263020134,1603940263020484,1960042
226,CC,0,0,NULL,NULL,NULL,NULL,244,24400,100,1603940263515301,1603940263515651,1960100
227,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940264081388,1603940264081738,1960167
228,CC,0,0,NULL,NULL,NULL,NULL,244,244,1,1603940264082973,1603940264083323,1960168
229,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940266117152,1603940266117502,1960423
230,CC,0,0,NULL,NULL,NULL,NULL,247,247,1,1603940266119856,1603940266120206,1960424
231,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940267171279,1603940267171629,1960565
232,CC,0,0,NULL,NULL,NULL,NULL,242,242,1,1603940268199798,1603940268200148,1960685
233,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940268246141,1603940268246491,1960688
234,CC,0,0,NULL,NULL,NULL,NULL,243,243,1,1603940268250460,1603940268250810,1960691
235,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940269340868,1603940269341218,1960821
236,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940269345358,1603940269345708,1960824
237,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940270411620,1603940270411970,1960965
238,CC,0,0,NULL,NULL,NULL,NULL,241,241,1,1603940270414650,1603940270415000,1960967
